NUTS2_code,process,season,day_type,hour,load,temperature
DE73,shw_tertiary,,2,19,20.2157,
DE73,shw_tertiary,,2,20,20.38,
DE73,shw_tertiary,,2,21,20.4551,
DE73,shw_tertiary,,2,22,20.0245,
DE73,shw_tertiary,,2,23,19.4166,
DE73,shw_tertiary,,2,24,18.1587,
DE80,shw_tertiary,,0,1,17.4246,
DE80,shw_tertiary,,0,2,16.6558,
DE80,shw_tertiary,,0,3,16.6638,
DE80,shw_tertiary,,0,4,16.8621,
DE80,shw_tertiary,,0,5,17.6905,
DE80,shw_tertiary,,0,6,18.8318,
DE80,shw_tertiary,,0,7,20.8171,
DE80,shw_tertiary,,0,8,23.89,
DE80,shw_tertiary,,0,9,27.6568,
DE80,shw_tertiary,,0,10,30.5359,
DE80,shw_tertiary,,0,11,31.609,
DE80,shw_tertiary,,0,12,31.3681,
DE80,shw_tertiary,,0,13,30.6883,
DE80,shw_tertiary,,0,14,30.1743,
DE80,shw_tertiary,,0,15,29.3384,
DE80,shw_tertiary,,0,16,27.6442,
DE80,shw_tertiary,,0,17,25.6679,
DE80,shw_tertiary,,0,18,24.3143,
DE80,shw_tertiary,,0,19,23.8443,
DE80,shw_tertiary,,0,20,23.7206,
DE80,shw_tertiary,,0,21,23.6658,
DE80,shw_tertiary,,0,22,22.5497,
DE80,shw_tertiary,,0,23,20.8995,
DE80,shw_tertiary,,0,24,18.7029,
DE80,shw_tertiary,,1,1,17.3193,
DE80,shw_tertiary,,1,2,16.5554,
DE80,shw_tertiary,,1,3,16.5631,
DE80,shw_tertiary,,1,4,16.7196,
DE80,shw_tertiary,,1,5,17.4782,
DE80,shw_tertiary,,1,6,18.351,
DE80,shw_tertiary,,1,7,19.6573,
DE80,shw_tertiary,,1,8,21.5218,
DE80,shw_tertiary,,1,9,23.841,
DE80,shw_tertiary,,1,10,25.622,
DE80,shw_tertiary,,1,11,26.3824,
DE80,shw_tertiary,,1,12,26.4971,
DE80,shw_tertiary,,1,13,26.2064,
DE80,shw_tertiary,,1,14,25.9319,
DE80,shw_tertiary,,1,15,25.5776,
DE80,shw_tertiary,,1,16,24.8871,
DE80,shw_tertiary,,1,17,23.9771,
DE80,shw_tertiary,,1,18,23.2344,
DE80,shw_tertiary,,1,19,22.7963,
DE80,shw_tertiary,,1,20,22.4731,
DE80,shw_tertiary,,1,21,22.292,
DE80,shw_tertiary,,1,22,21.5127,
DE80,shw_tertiary,,1,23,20.3493,
DE80,shw_tertiary,,1,24,18.5401,
DE80,shw_tertiary,,2,1,17.1867,
DE80,shw_tertiary,,2,2,16.4261,
DE80,shw_tertiary,,2,3,16.4337,
DE80,shw_tertiary,,2,4,16.5374,
DE80,shw_tertiary,,2,5,17.1581,
DE80,shw_tertiary,,2,6,17.7552,
DE80,shw_tertiary,,2,7,18.6756,
DE80,shw_tertiary,,2,8,19.8068,
DE80,shw_tertiary,,2,9,21.2734,
DE80,shw_tertiary,,2,10,22.3194,
DE80,shw_tertiary,,2,11,22.8119,
DE80,shw_tertiary,,2,12,22.9436,
DE80,shw_tertiary,,2,13,22.7855,
DE80,shw_tertiary,,2,14,22.4273,
DE80,shw_tertiary,,2,15,21.9162,
DE80,shw_tertiary,,2,16,21.1603,
DE80,shw_tertiary,,2,17,20.4718,
DE80,shw_tertiary,,2,18,20.1437,
DE80,shw_tertiary,,2,19,20.2157,
DE80,shw_tertiary,,2,20,20.38,
DE80,shw_tertiary,,2,21,20.4551,
DE80,shw_tertiary,,2,22,20.0245,
DE80,shw_tertiary,,2,23,19.4166,
DE80,shw_tertiary,,2,24,18.1587,
DE91,shw_tertiary,,0,1,17.4246,
DE91,shw_tertiary,,0,2,16.6558,
DE91,shw_tertiary,,0,3,16.6638,
DE91,shw_tertiary,,0,4,16.8621,
DE91,shw_tertiary,,0,5,17.6905,
DE91,shw_tertiary,,0,6,18.8318,
DE91,shw_tertiary,,0,7,20.8171,
DE91,shw_tertiary,,0,8,23.89,
DE91,shw_tertiary,,0,9,27.6568,
DE91,shw_tertiary,,0,10,30.5359,
DE91,shw_tertiary,,0,11,31.609,
DE91,shw_tertiary,,0,12,31.3681,
DE91,shw_tertiary,,0,13,30.6883,
DE91,shw_tertiary,,0,14,30.1743,
DE91,shw_tertiary,,0,15,29.3384,
DE91,shw_tertiary,,0,16,27.6442,
DE91,shw_tertiary,,0,17,25.6679,
DE91,shw_tertiary,,0,18,24.3143,
DE91,shw_tertiary,,0,19,23.8443,
DE91,shw_tertiary,,0,20,23.7206,
DE91,shw_tertiary,,0,21,23.6658,
DE91,shw_tertiary,,0,22,22.5497,
DE91,shw_tertiary,,0,23,20.8995,
DE91,shw_tertiary,,0,24,18.7029,
DE91,shw_tertiary,,1,1,17.3193,
DE91,shw_tertiary,,1,2,16.5554,
DE91,shw_tertiary,,1,3,16.5631,
DE91,shw_tertiary,,1,4,16.7196,
DE91,shw_tertiary,,1,5,17.4782,
DE91,shw_tertiary,,1,6,18.351,
DE91,shw_tertiary,,1,7,19.6573,
DE91,shw_tertiary,,1,8,21.5218,
DE91,shw_tertiary,,1,9,23.841,
DE91,shw_tertiary,,1,10,25.622,
DE91,shw_tertiary,,1,11,26.3824,
DE91,shw_tertiary,,1,12,26.4971,
DE91,shw_tertiary,,1,13,26.2064,
DE91,shw_tertiary,,1,14,25.9319,
DE91,shw_tertiary,,1,15,25.5776,
DE91,shw_tertiary,,1,16,24.8871,
DE91,shw_tertiary,,1,17,23.9771,
DE91,shw_tertiary,,1,18,23.2344,
DE91,shw_tertiary,,1,19,22.7963,
DE91,shw_tertiary,,1,20,22.4731,
DE91,shw_tertiary,,1,21,22.292,
DE91,shw_tertiary,,1,22,21.5127,
DE91,shw_tertiary,,1,23,20.3493,
DE91,shw_tertiary,,1,24,18.5401,
DE91,shw_tertiary,,2,1,17.1867,
DE91,shw_tertiary,,2,2,16.4261,
DE91,shw_tertiary,,2,3,16.4337,
DE91,shw_tertiary,,2,4,16.5374,
DE91,shw_tertiary,,2,5,17.1581,
DE91,shw_tertiary,,2,6,17.7552,
DE91,shw_tertiary,,2,7,18.6756,
DE91,shw_tertiary,,2,8,19.8068,
DE91,shw_tertiary,,2,9,21.2734,
DE91,shw_tertiary,,2,10,22.3194,
DE91,shw_tertiary,,2,11,22.8119,
DE91,shw_tertiary,,2,12,22.9436,
DE91,shw_tertiary,,2,13,22.7855,
DE91,shw_tertiary,,2,14,22.4273,
DE91,shw_tertiary,,2,15,21.9162,
DE91,shw_tertiary,,2,16,21.1603,
DE91,shw_tertiary,,2,17,20.4718,
DE91,shw_tertiary,,2,18,20.1437,
DE91,shw_tertiary,,2,19,20.2157,
DE91,shw_tertiary,,2,20,20.38,
DE91,shw_tertiary,,2,21,20.4551,
DE91,shw_tertiary,,2,22,20.0245,
DE91,shw_tertiary,,2,23,19.4166,
DE91,shw_tertiary,,2,24,18.1587,
DE92,shw_tertiary,,0,1,17.4246,
DE92,shw_tertiary,,0,2,16.6558,
DE92,shw_tertiary,,0,3,16.6638,
DE92,shw_tertiary,,0,4,16.8621,
DE92,shw_tertiary,,0,5,17.6905,
DE92,shw_tertiary,,0,6,18.8318,
DE92,shw_tertiary,,0,7,20.8171,
DE92,shw_tertiary,,0,8,23.89,
DE92,shw_tertiary,,0,9,27.6568,
DE92,shw_tertiary,,0,10,30.5359,
DE92,shw_tertiary,,0,11,31.609,
DE92,shw_tertiary,,0,12,31.3681,
DE92,shw_tertiary,,0,13,30.6883,
DE92,shw_tertiary,,0,14,30.1743,
DE92,shw_tertiary,,0,15,29.3384,
DE92,shw_tertiary,,0,16,27.6442,
DE92,shw_tertiary,,0,17,25.6679,
DE92,shw_tertiary,,0,18,24.3143,
DE92,shw_tertiary,,0,19,23.8443,
DE92,shw_tertiary,,0,20,23.7206,
DE92,shw_tertiary,,0,21,23.6658,
DE92,shw_tertiary,,0,22,22.5497,
DE92,shw_tertiary,,0,23,20.8995,
DE92,shw_tertiary,,0,24,18.7029,
DE92,shw_tertiary,,1,1,17.3193,
DE92,shw_tertiary,,1,2,16.5554,
DE92,shw_tertiary,,1,3,16.5631,
DE92,shw_tertiary,,1,4,16.7196,
DE92,shw_tertiary,,1,5,17.4782,
DE92,shw_tertiary,,1,6,18.351,
DE92,shw_tertiary,,1,7,19.6573,
DE92,shw_tertiary,,1,8,21.5218,
DE92,shw_tertiary,,1,9,23.841,
DE92,shw_tertiary,,1,10,25.622,
DE92,shw_tertiary,,1,11,26.3824,
DE92,shw_tertiary,,1,12,26.4971,
DE92,shw_tertiary,,1,13,26.2064,
DE92,shw_tertiary,,1,14,25.9319,
DE92,shw_tertiary,,1,15,25.5776,
DE92,shw_tertiary,,1,16,24.8871,
DE92,shw_tertiary,,1,17,23.9771,
DE92,shw_tertiary,,1,18,23.2344,
DE92,shw_tertiary,,1,19,22.7963,
DE92,shw_tertiary,,1,20,22.4731,
DE92,shw_tertiary,,1,21,22.292,
DE92,shw_tertiary,,1,22,21.5127,
DE92,shw_tertiary,,1,23,20.3493,
DE92,shw_tertiary,,1,24,18.5401,
DE92,shw_tertiary,,2,1,17.1867,
DE92,shw_tertiary,,2,2,16.4261,
DE92,shw_tertiary,,2,3,16.4337,
DE92,shw_tertiary,,2,4,16.5374,
DE92,shw_tertiary,,2,5,17.1581,
DE92,shw_tertiary,,2,6,17.7552,
DE92,shw_tertiary,,2,7,18.6756,
DE92,shw_tertiary,,2,8,19.8068,
DE92,shw_tertiary,,2,9,21.2734,
DE92,shw_tertiary,,2,10,22.3194,
DE92,shw_tertiary,,2,11,22.8119,
DE92,shw_tertiary,,2,12,22.9436,
DE92,shw_tertiary,,2,13,22.7855,
DE92,shw_tertiary,,2,14,22.4273,
DE92,shw_tertiary,,2,15,21.9162,
DE92,shw_tertiary,,2,16,21.1603,
DE92,shw_tertiary,,2,17,20.4718,
DE92,shw_tertiary,,2,18,20.1437,
DE92,shw_tertiary,,2,19,20.2157,
DE92,shw_tertiary,,2,20,20.38,
DE92,shw_tertiary,,2,21,20.4551,
DE92,shw_tertiary,,2,22,20.0245,
DE92,shw_tertiary,,2,23,19.4166,
DE92,shw_tertiary,,2,24,18.1587,
DE93,shw_tertiary,,0,1,17.4246,
DE93,shw_tertiary,,0,2,16.6558,
DE93,shw_tertiary,,0,3,16.6638,
DE93,shw_tertiary,,0,4,16.8621,
DE93,shw_tertiary,,0,5,17.6905,
DE93,shw_tertiary,,0,6,18.8318,
DE93,shw_tertiary,,0,7,20.8171,
DE93,shw_tertiary,,0,8,23.89,
DE93,shw_tertiary,,0,9,27.6568,
DE93,shw_tertiary,,0,10,30.5359,
DE93,shw_tertiary,,0,11,31.609,
DE93,shw_tertiary,,0,12,31.3681,
DE93,shw_tertiary,,0,13,30.6883,
DE93,shw_tertiary,,0,14,30.1743,
DE93,shw_tertiary,,0,15,29.3384,
DE93,shw_tertiary,,0,16,27.6442,
DE93,shw_tertiary,,0,17,25.6679,
DE93,shw_tertiary,,0,18,24.3143,
DE93,shw_tertiary,,0,19,23.8443,
DE93,shw_tertiary,,0,20,23.7206,
DE93,shw_tertiary,,0,21,23.6658,
DE93,shw_tertiary,,0,22,22.5497,
DE93,shw_tertiary,,0,23,20.8995,
DE93,shw_tertiary,,0,24,18.7029,
DE93,shw_tertiary,,1,1,17.3193,
DE93,shw_tertiary,,1,2,16.5554,
DE93,shw_tertiary,,1,3,16.5631,
DE93,shw_tertiary,,1,4,16.7196,
DE93,shw_tertiary,,1,5,17.4782,
DE93,shw_tertiary,,1,6,18.351,
DE93,shw_tertiary,,1,7,19.6573,
DE93,shw_tertiary,,1,8,21.5218,
DE93,shw_tertiary,,1,9,23.841,
DE93,shw_tertiary,,1,10,25.622,
DE93,shw_tertiary,,1,11,26.3824,
DE93,shw_tertiary,,1,12,26.4971,
DE93,shw_tertiary,,1,13,26.2064,
DE93,shw_tertiary,,1,14,25.9319,
DE93,shw_tertiary,,1,15,25.5776,
DE93,shw_tertiary,,1,16,24.8871,
DE93,shw_tertiary,,1,17,23.9771,
DE93,shw_tertiary,,1,18,23.2344,
DE93,shw_tertiary,,1,19,22.7963,
DE93,shw_tertiary,,1,20,22.4731,
DE93,shw_tertiary,,1,21,22.292,
DE93,shw_tertiary,,1,22,21.5127,
DE93,shw_tertiary,,1,23,20.3493,
DE93,shw_tertiary,,1,24,18.5401,
DE93,shw_tertiary,,2,1,17.1867,
DE93,shw_tertiary,,2,2,16.4261,
DE93,shw_tertiary,,2,3,16.4337,
DE93,shw_tertiary,,2,4,16.5374,
DE93,shw_tertiary,,2,5,17.1581,
DE93,shw_tertiary,,2,6,17.7552,
DE93,shw_tertiary,,2,7,18.6756,
DE93,shw_tertiary,,2,8,19.8068,
DE93,shw_tertiary,,2,9,21.2734,
DE93,shw_tertiary,,2,10,22.3194,
DE93,shw_tertiary,,2,11,22.8119,
DE93,shw_tertiary,,2,12,22.9436,
DE93,shw_tertiary,,2,13,22.7855,
DE93,shw_tertiary,,2,14,22.4273,
DE93,shw_tertiary,,2,15,21.9162,
DE93,shw_tertiary,,2,16,21.1603,
DE93,shw_tertiary,,2,17,20.4718,
DE93,shw_tertiary,,2,18,20.1437,
DE93,shw_tertiary,,2,19,20.2157,
DE93,shw_tertiary,,2,20,20.38,
DE93,shw_tertiary,,2,21,20.4551,
DE93,shw_tertiary,,2,22,20.0245,
DE93,shw_tertiary,,2,23,19.4166,
DE93,shw_tertiary,,2,24,18.1587,
DE94,shw_tertiary,,0,1,17.4246,
DE94,shw_tertiary,,0,2,16.6558,
DE94,shw_tertiary,,0,3,16.6638,
DE94,shw_tertiary,,0,4,16.8621,
DE94,shw_tertiary,,0,5,17.6905,
DE94,shw_tertiary,,0,6,18.8318,
DE94,shw_tertiary,,0,7,20.8171,
DE94,shw_tertiary,,0,8,23.89,
DE94,shw_tertiary,,0,9,27.6568,
DE94,shw_tertiary,,0,10,30.5359,
DE94,shw_tertiary,,0,11,31.609,
DE94,shw_tertiary,,0,12,31.3681,
DE94,shw_tertiary,,0,13,30.6883,
DE94,shw_tertiary,,0,14,30.1743,
DE94,shw_tertiary,,0,15,29.3384,
DE94,shw_tertiary,,0,16,27.6442,
DE94,shw_tertiary,,0,17,25.6679,
DE94,shw_tertiary,,0,18,24.3143,
DE94,shw_tertiary,,0,19,23.8443,
DE94,shw_tertiary,,0,20,23.7206,
DE94,shw_tertiary,,0,21,23.6658,
DE94,shw_tertiary,,0,22,22.5497,
DE94,shw_tertiary,,0,23,20.8995,
DE94,shw_tertiary,,0,24,18.7029,
DE94,shw_tertiary,,1,1,17.3193,
DE94,shw_tertiary,,1,2,16.5554,
DE94,shw_tertiary,,1,3,16.5631,
DE94,shw_tertiary,,1,4,16.7196,
DE94,shw_tertiary,,1,5,17.4782,
DE94,shw_tertiary,,1,6,18.351,
DE94,shw_tertiary,,1,7,19.6573,
DE94,shw_tertiary,,1,8,21.5218,
DE94,shw_tertiary,,1,9,23.841,
DE94,shw_tertiary,,1,10,25.622,
DE94,shw_tertiary,,1,11,26.3824,
DE94,shw_tertiary,,1,12,26.4971,
DE94,shw_tertiary,,1,13,26.2064,
DE94,shw_tertiary,,1,14,25.9319,
DE94,shw_tertiary,,1,15,25.5776,
DE94,shw_tertiary,,1,16,24.8871,
DE94,shw_tertiary,,1,17,23.9771,
DE94,shw_tertiary,,1,18,23.2344,
DE94,shw_tertiary,,1,19,22.7963,
DE94,shw_tertiary,,1,20,22.4731,
DE94,shw_tertiary,,1,21,22.292,
DE94,shw_tertiary,,1,22,21.5127,
DE94,shw_tertiary,,1,23,20.3493,
DE94,shw_tertiary,,1,24,18.5401,
DE94,shw_tertiary,,2,1,17.1867,
DE94,shw_tertiary,,2,2,16.4261,
DE94,shw_tertiary,,2,3,16.4337,
DE94,shw_tertiary,,2,4,16.5374,
DE94,shw_tertiary,,2,5,17.1581,
DE94,shw_tertiary,,2,6,17.7552,
DE94,shw_tertiary,,2,7,18.6756,
DE94,shw_tertiary,,2,8,19.8068,
DE94,shw_tertiary,,2,9,21.2734,
DE94,shw_tertiary,,2,10,22.3194,
DE94,shw_tertiary,,2,11,22.8119,
DE94,shw_tertiary,,2,12,22.9436,
DE94,shw_tertiary,,2,13,22.7855,
DE94,shw_tertiary,,2,14,22.4273,
DE94,shw_tertiary,,2,15,21.9162,
DE94,shw_tertiary,,2,16,21.1603,
DE94,shw_tertiary,,2,17,20.4718,
DE94,shw_tertiary,,2,18,20.1437,
DE94,shw_tertiary,,2,19,20.2157,
DE94,shw_tertiary,,2,20,20.38,
DE94,shw_tertiary,,2,21,20.4551,
DE94,shw_tertiary,,2,22,20.0245,
DE94,shw_tertiary,,2,23,19.4166,
DE94,shw_tertiary,,2,24,18.1587,
DEA1,shw_tertiary,,0,1,17.4246,
DEA1,shw_tertiary,,0,2,16.6558,
DEA1,shw_tertiary,,0,3,16.6638,
DEA1,shw_tertiary,,0,4,16.8621,
DEA1,shw_tertiary,,0,5,17.6905,
DEA1,shw_tertiary,,0,6,18.8318,
DEA1,shw_tertiary,,0,7,20.8171,
DEA1,shw_tertiary,,0,8,23.89,
DEA1,shw_tertiary,,0,9,27.6568,
DEA1,shw_tertiary,,0,10,30.5359,
DEA1,shw_tertiary,,0,11,31.609,
DEA1,shw_tertiary,,0,12,31.3681,
DEA1,shw_tertiary,,0,13,30.6883,
DEA1,shw_tertiary,,0,14,30.1743,
DEA1,shw_tertiary,,0,15,29.3384,
DEA1,shw_tertiary,,0,16,27.6442,
DEA1,shw_tertiary,,0,17,25.6679,
DEA1,shw_tertiary,,0,18,24.3143,
DEA1,shw_tertiary,,0,19,23.8443,
DEA1,shw_tertiary,,0,20,23.7206,
DEA1,shw_tertiary,,0,21,23.6658,
DEA1,shw_tertiary,,0,22,22.5497,
DEA1,shw_tertiary,,0,23,20.8995,
DEA1,shw_tertiary,,0,24,18.7029,
DEA1,shw_tertiary,,1,1,17.3193,
DEA1,shw_tertiary,,1,2,16.5554,
DEA1,shw_tertiary,,1,3,16.5631,
DEA1,shw_tertiary,,1,4,16.7196,
DEA1,shw_tertiary,,1,5,17.4782,
DEA1,shw_tertiary,,1,6,18.351,
DEA1,shw_tertiary,,1,7,19.6573,
DEA1,shw_tertiary,,1,8,21.5218,
DEA1,shw_tertiary,,1,9,23.841,
DEA1,shw_tertiary,,1,10,25.622,
DEA1,shw_tertiary,,1,11,26.3824,
DEA1,shw_tertiary,,1,12,26.4971,
DEA1,shw_tertiary,,1,13,26.2064,
DEA1,shw_tertiary,,1,14,25.9319,
DEA1,shw_tertiary,,1,15,25.5776,
DEA1,shw_tertiary,,1,16,24.8871,
DEA1,shw_tertiary,,1,17,23.9771,
DEA1,shw_tertiary,,1,18,23.2344,
DEA1,shw_tertiary,,1,19,22.7963,
DEA1,shw_tertiary,,1,20,22.4731,
DEA1,shw_tertiary,,1,21,22.292,
DEA1,shw_tertiary,,1,22,21.5127,
DEA1,shw_tertiary,,1,23,20.3493,
DEA1,shw_tertiary,,1,24,18.5401,
DEA1,shw_tertiary,,2,1,17.1867,
DEA1,shw_tertiary,,2,2,16.4261,
DEA1,shw_tertiary,,2,3,16.4337,
DEA1,shw_tertiary,,2,4,16.5374,
DEA1,shw_tertiary,,2,5,17.1581,
DEA1,shw_tertiary,,2,6,17.7552,
DEA1,shw_tertiary,,2,7,18.6756,
DEA1,shw_tertiary,,2,8,19.8068,
DEA1,shw_tertiary,,2,9,21.2734,
DEA1,shw_tertiary,,2,10,22.3194,
DEA1,shw_tertiary,,2,11,22.8119,
DEA1,shw_tertiary,,2,12,22.9436,
DEA1,shw_tertiary,,2,13,22.7855,
DEA1,shw_tertiary,,2,14,22.4273,
DEA1,shw_tertiary,,2,15,21.9162,
DEA1,shw_tertiary,,2,16,21.1603,
DEA1,shw_tertiary,,2,17,20.4718,
DEA1,shw_tertiary,,2,18,20.1437,
DEA1,shw_tertiary,,2,19,20.2157,
DEA1,shw_tertiary,,2,20,20.38,
DEA1,shw_tertiary,,2,21,20.4551,
DEA1,shw_tertiary,,2,22,20.0245,
DEA1,shw_tertiary,,2,23,19.4166,
DEA1,shw_tertiary,,2,24,18.1587,
DEA2,shw_tertiary,,0,1,17.4246,
DEA2,shw_tertiary,,0,2,16.6558,
DEA2,shw_tertiary,,0,3,16.6638,
DEA2,shw_tertiary,,0,4,16.8621,
DEA2,shw_tertiary,,0,5,17.6905,
DEA2,shw_tertiary,,0,6,18.8318,
DEA2,shw_tertiary,,0,7,20.8171,
DEA2,shw_tertiary,,0,8,23.89,
DEA2,shw_tertiary,,0,9,27.6568,
DEA2,shw_tertiary,,0,10,30.5359,
DEA2,shw_tertiary,,0,11,31.609,
DEA2,shw_tertiary,,0,12,31.3681,
DEA2,shw_tertiary,,0,13,30.6883,
DEA2,shw_tertiary,,0,14,30.1743,
DEA2,shw_tertiary,,0,15,29.3384,
DEA2,shw_tertiary,,0,16,27.6442,
DEA2,shw_tertiary,,0,17,25.6679,
DEA2,shw_tertiary,,0,18,24.3143,
DEA2,shw_tertiary,,0,19,23.8443,
DEA2,shw_tertiary,,0,20,23.7206,
DEA2,shw_tertiary,,0,21,23.6658,
DEA2,shw_tertiary,,0,22,22.5497,
DEA2,shw_tertiary,,0,23,20.8995,
DEA2,shw_tertiary,,0,24,18.7029,
DEA2,shw_tertiary,,1,1,17.3193,
DEA2,shw_tertiary,,1,2,16.5554,
DEA2,shw_tertiary,,1,3,16.5631,
DEA2,shw_tertiary,,1,4,16.7196,
DEA2,shw_tertiary,,1,5,17.4782,
DEA2,shw_tertiary,,1,6,18.351,
DEA2,shw_tertiary,,1,7,19.6573,
DEA2,shw_tertiary,,1,8,21.5218,
DEA2,shw_tertiary,,1,9,23.841,
DEA2,shw_tertiary,,1,10,25.622,
DEA2,shw_tertiary,,1,11,26.3824,
DEA2,shw_tertiary,,1,12,26.4971,
DEA2,shw_tertiary,,1,13,26.2064,
DEA2,shw_tertiary,,1,14,25.9319,
DEA2,shw_tertiary,,1,15,25.5776,
DEA2,shw_tertiary,,1,16,24.8871,
DEA2,shw_tertiary,,1,17,23.9771,
DEA2,shw_tertiary,,1,18,23.2344,
DEA2,shw_tertiary,,1,19,22.7963,
DEA2,shw_tertiary,,1,20,22.4731,
DEA2,shw_tertiary,,1,21,22.292,
DEA2,shw_tertiary,,1,22,21.5127,
DEA2,shw_tertiary,,1,23,20.3493,
DEA2,shw_tertiary,,1,24,18.5401,
DEA2,shw_tertiary,,2,1,17.1867,
DEA2,shw_tertiary,,2,2,16.4261,
DEA2,shw_tertiary,,2,3,16.4337,
DEA2,shw_tertiary,,2,4,16.5374,
DEA2,shw_tertiary,,2,5,17.1581,
DEA2,shw_tertiary,,2,6,17.7552,
DEA2,shw_tertiary,,2,7,18.6756,
DEA2,shw_tertiary,,2,8,19.8068,
DEA2,shw_tertiary,,2,9,21.2734,
DEA2,shw_tertiary,,2,10,22.3194,
DEA2,shw_tertiary,,2,11,22.8119,
DEA2,shw_tertiary,,2,12,22.9436,
DEA2,shw_tertiary,,2,13,22.7855,
DEA2,shw_tertiary,,2,14,22.4273,
DEA2,shw_tertiary,,2,15,21.9162,
DEA2,shw_tertiary,,2,16,21.1603,
DEA2,shw_tertiary,,2,17,20.4718,
DEA2,shw_tertiary,,2,18,20.1437,
DEA2,shw_tertiary,,2,19,20.2157,
DEA2,shw_tertiary,,2,20,20.38,
DEA2,shw_tertiary,,2,21,20.4551,
DEA2,shw_tertiary,,2,22,20.0245,
DEA2,shw_tertiary,,2,23,19.4166,
DEA2,shw_tertiary,,2,24,18.1587,
DEA3,shw_tertiary,,0,1,17.4246,
DEA3,shw_tertiary,,0,2,16.6558,
DEA3,shw_tertiary,,0,3,16.6638,
DEA3,shw_tertiary,,0,4,16.8621,
DEA3,shw_tertiary,,0,5,17.6905,
DEA3,shw_tertiary,,0,6,18.8318,
DEA3,shw_tertiary,,0,7,20.8171,
DEA3,shw_tertiary,,0,8,23.89,
DEA3,shw_tertiary,,0,9,27.6568,
DEA3,shw_tertiary,,0,10,30.5359,
DEA3,shw_tertiary,,0,11,31.609,
DEA3,shw_tertiary,,0,12,31.3681,
DEA3,shw_tertiary,,0,13,30.6883,
DEA3,shw_tertiary,,0,14,30.1743,
DEA3,shw_tertiary,,0,15,29.3384,
DEA3,shw_tertiary,,0,16,27.6442,
DEA3,shw_tertiary,,0,17,25.6679,
DEA3,shw_tertiary,,0,18,24.3143,
DEA3,shw_tertiary,,0,19,23.8443,
DEA3,shw_tertiary,,0,20,23.7206,
DEA3,shw_tertiary,,0,21,23.6658,
DEA3,shw_tertiary,,0,22,22.5497,
DEA3,shw_tertiary,,0,23,20.8995,
DEA3,shw_tertiary,,0,24,18.7029,
DEA3,shw_tertiary,,1,1,17.3193,
DEA3,shw_tertiary,,1,2,16.5554,
DEA3,shw_tertiary,,1,3,16.5631,
DEA3,shw_tertiary,,1,4,16.7196,
DEA3,shw_tertiary,,1,5,17.4782,
DEA3,shw_tertiary,,1,6,18.351,
DEA3,shw_tertiary,,1,7,19.6573,
DEA3,shw_tertiary,,1,8,21.5218,
DEA3,shw_tertiary,,1,9,23.841,
DEA3,shw_tertiary,,1,10,25.622,
DEA3,shw_tertiary,,1,11,26.3824,
DEA3,shw_tertiary,,1,12,26.4971,
DEA3,shw_tertiary,,1,13,26.2064,
DEA3,shw_tertiary,,1,14,25.9319,
DEA3,shw_tertiary,,1,15,25.5776,
DEA3,shw_tertiary,,1,16,24.8871,
DEA3,shw_tertiary,,1,17,23.9771,
DEA3,shw_tertiary,,1,18,23.2344,
DEA3,shw_tertiary,,1,19,22.7963,
DEA3,shw_tertiary,,1,20,22.4731,
DEA3,shw_tertiary,,1,21,22.292,
DEA3,shw_tertiary,,1,22,21.5127,
DEA3,shw_tertiary,,1,23,20.3493,
DEA3,shw_tertiary,,1,24,18.5401,
DEA3,shw_tertiary,,2,1,17.1867,
DEA3,shw_tertiary,,2,2,16.4261,
DEA3,shw_tertiary,,2,3,16.4337,
DEA3,shw_tertiary,,2,4,16.5374,
DEA3,shw_tertiary,,2,5,17.1581,
DEA3,shw_tertiary,,2,6,17.7552,
DEA3,shw_tertiary,,2,7,18.6756,
DEA3,shw_tertiary,,2,8,19.8068,
DEA3,shw_tertiary,,2,9,21.2734,
DEA3,shw_tertiary,,2,10,22.3194,
DEA3,shw_tertiary,,2,11,22.8119,
DEA3,shw_tertiary,,2,12,22.9436,
DEA3,shw_tertiary,,2,13,22.7855,
DEA3,shw_tertiary,,2,14,22.4273,
DEA3,shw_tertiary,,2,15,21.9162,
DEA3,shw_tertiary,,2,16,21.1603,
DEA3,shw_tertiary,,2,17,20.4718,
DEA3,shw_tertiary,,2,18,20.1437,
DEA3,shw_tertiary,,2,19,20.2157,
DEA3,shw_tertiary,,2,20,20.38,
DEA3,shw_tertiary,,2,21,20.4551,
DEA3,shw_tertiary,,2,22,20.0245,
DEA3,shw_tertiary,,2,23,19.4166,
DEA3,shw_tertiary,,2,24,18.1587,
DEA4,shw_tertiary,,0,1,17.4246,
DEA4,shw_tertiary,,0,2,16.6558,
DEA4,shw_tertiary,,0,3,16.6638,
DEA4,shw_tertiary,,0,4,16.8621,
DEA4,shw_tertiary,,0,5,17.6905,
DEA4,shw_tertiary,,0,6,18.8318,
DEA4,shw_tertiary,,0,7,20.8171,
DEA4,shw_tertiary,,0,8,23.89,
DEA4,shw_tertiary,,0,9,27.6568,
DEA4,shw_tertiary,,0,10,30.5359,
DEA4,shw_tertiary,,0,11,31.609,
DEA4,shw_tertiary,,0,12,31.3681,
DEA4,shw_tertiary,,0,13,30.6883,
DEA4,shw_tertiary,,0,14,30.1743,
DEA4,shw_tertiary,,0,15,29.3384,
DEA4,shw_tertiary,,0,16,27.6442,
DEA4,shw_tertiary,,0,17,25.6679,
DEA4,shw_tertiary,,0,18,24.3143,
