NUTS0_code,process,month,daytype,hour,load
AT,food_and_tobacco,2,1,18,103.156338999
AT,food_and_tobacco,2,1,19,103.156338999
AT,food_and_tobacco,2,1,20,103.156338999
AT,food_and_tobacco,2,1,21,103.156338999
AT,food_and_tobacco,2,1,22,103.156338999
AT,food_and_tobacco,2,1,23,102.048141458
AT,food_and_tobacco,2,1,24,102.048141458
AT,food_and_tobacco,2,2,1,101.596477916
AT,food_and_tobacco,2,2,2,101.596477916
AT,food_and_tobacco,2,2,3,101.596477916
AT,food_and_tobacco,2,2,4,101.596477916
AT,food_and_tobacco,2,2,5,101.596477916
AT,food_and_tobacco,2,2,6,101.596477916
AT,food_and_tobacco,2,2,7,103.457656618
AT,food_and_tobacco,2,2,8,104.215542645
AT,food_and_tobacco,2,2,9,105.226057348
AT,food_and_tobacco,2,2,10,105.226057348
AT,food_and_tobacco,2,2,11,105.226057348
AT,food_and_tobacco,2,2,12,105.226057348
AT,food_and_tobacco,2,2,13,105.226057348
AT,food_and_tobacco,2,2,14,105.226057348
AT,food_and_tobacco,2,2,15,104.215542645
AT,food_and_tobacco,2,2,16,103.457656618
AT,food_and_tobacco,2,2,17,102.699770591
AT,food_and_tobacco,2,2,18,102.699770591
AT,food_and_tobacco,2,2,19,102.699770591
AT,food_and_tobacco,2,2,20,102.699770591
AT,food_and_tobacco,2,2,21,102.699770591
AT,food_and_tobacco,2,2,22,102.699770591
AT,food_and_tobacco,2,2,23,101.596477916
AT,food_and_tobacco,2,2,24,101.596477916
AT,food_and_tobacco,3,0,1,114.48894684999999
AT,food_and_tobacco,3,0,2,114.48894684999999
AT,food_and_tobacco,3,0,3,114.48894684999999
AT,food_and_tobacco,3,0,4,114.48894684999999
AT,food_and_tobacco,3,0,5,114.48894684999999
AT,food_and_tobacco,3,0,6,114.48894684999999
AT,food_and_tobacco,3,0,7,116.586306856
AT,food_and_tobacco,3,0,8,117.440367694
AT,food_and_tobacco,3,0,9,118.57911547799999
AT,food_and_tobacco,3,0,10,118.57911547799999
AT,food_and_tobacco,3,0,11,118.57911547799999
AT,food_and_tobacco,3,0,12,118.57911547799999
