NUTS0_code,process,month,daytype,hour,load
IT,iron_and_steel,8,0,3,113.925066527
IT,iron_and_steel,8,0,4,113.925066527
IT,iron_and_steel,8,0,5,113.925066527
IT,iron_and_steel,8,0,6,113.925066527
IT,iron_and_steel,8,0,7,116.232719975
IT,iron_and_steel,8,0,8,116.356156528
IT,iron_and_steel,8,0,9,116.520738599
IT,iron_and_steel,8,0,10,116.520738599
IT,iron_and_steel,8,0,11,116.520738599
IT,iron_and_steel,8,0,12,116.520738599
IT,iron_and_steel,8,0,13,116.520738599
IT,iron_and_steel,8,0,14,116.520738599
IT,iron_and_steel,8,0,15,116.356156528
IT,iron_and_steel,8,0,16,116.232719975
IT,iron_and_steel,8,0,17,116.109283421
IT,iron_and_steel,8,0,18,116.109283421
IT,iron_and_steel,8,0,19,116.109283421
IT,iron_and_steel,8,0,20,116.109283421
IT,iron_and_steel,8,0,21,116.109283421
IT,iron_and_steel,8,0,22,116.109283421
IT,iron_and_steel,8,0,23,113.925066527
IT,iron_and_steel,8,0,24,113.925066527
IT,iron_and_steel,8,1,1,113.92506702200001
IT,iron_and_steel,8,1,2,113.92506702200001
IT,iron_and_steel,8,1,3,113.92506702200001
IT,iron_and_steel,8,1,4,113.92506702200001
IT,iron_and_steel,8,1,5,113.92506702200001
IT,iron_and_steel,8,1,6,113.92506702200001
IT,iron_and_steel,8,1,7,116.23272048
IT,iron_and_steel,8,1,8,116.356157034
IT,iron_and_steel,8,1,9,116.520739106
IT,iron_and_steel,8,1,10,116.520739106
IT,iron_and_steel,8,1,11,116.520739106
IT,iron_and_steel,8,1,12,116.520739106
IT,iron_and_steel,8,1,13,116.520739106
IT,iron_and_steel,8,1,14,116.520739106
IT,iron_and_steel,8,1,15,116.356157034
IT,iron_and_steel,8,1,16,116.23272048
IT,iron_and_steel,8,1,17,116.109283926
IT,iron_and_steel,8,1,18,116.109283926
IT,iron_and_steel,8,1,19,116.109283926
IT,iron_and_steel,8,1,20,116.109283926
IT,iron_and_steel,8,1,21,116.109283926
IT,iron_and_steel,8,1,22,116.109283926
IT,iron_and_steel,8,1,23,113.92506702200001
IT,iron_and_steel,8,1,24,113.92506702200001
IT,iron_and_steel,8,2,1,113.043452985
IT,iron_and_steel,8,2,2,113.043452985
IT,iron_and_steel,8,2,3,113.043452985
IT,iron_and_steel,8,2,4,113.043452985
IT,iron_and_steel,8,2,5,113.043452985
IT,iron_and_steel,8,2,6,113.043452985
IT,iron_and_steel,8,2,7,115.33324856700001
IT,iron_and_steel,8,2,8,115.455729902
IT,iron_and_steel,8,2,9,115.619038348
IT,iron_and_steel,8,2,10,115.619038348
IT,iron_and_steel,8,2,11,115.619038348
IT,iron_and_steel,8,2,12,115.619038348
IT,iron_and_steel,8,2,13,115.619038348
IT,iron_and_steel,8,2,14,115.619038348
IT,iron_and_steel,8,2,15,115.455729902
IT,iron_and_steel,8,2,16,115.33324856700001
IT,iron_and_steel,8,2,17,115.210767232
IT,iron_and_steel,8,2,18,115.210767232
IT,iron_and_steel,8,2,19,115.210767232
IT,iron_and_steel,8,2,20,115.210767232
IT,iron_and_steel,8,2,21,115.210767232
IT,iron_and_steel,8,2,22,115.210767232
IT,iron_and_steel,8,2,23,113.043452985
IT,iron_and_steel,8,2,24,113.043452985
IT,iron_and_steel,9,0,1,112.429725964
IT,iron_and_steel,9,0,2,112.429725964
IT,iron_and_steel,9,0,3,112.429725964
IT,iron_and_steel,9,0,4,112.429725964
IT,iron_and_steel,9,0,5,112.429725964
IT,iron_and_steel,9,0,6,112.429725964
IT,iron_and_steel,9,0,7,114.70708996
IT,iron_and_steel,9,0,8,114.828906328
IT,iron_and_steel,9,0,9,114.991328153
IT,iron_and_steel,9,0,10,114.991328153
IT,iron_and_steel,9,0,11,114.991328153
IT,iron_and_steel,9,0,12,114.991328153
IT,iron_and_steel,9,0,13,114.991328153
IT,iron_and_steel,9,0,14,114.991328153
IT,iron_and_steel,9,0,15,114.828906328
IT,iron_and_steel,9,0,16,114.70708996
IT,iron_and_steel,9,0,17,114.585273592
IT,iron_and_steel,9,0,18,114.585273592
IT,iron_and_steel,9,0,19,114.585273592
IT,iron_and_steel,9,0,20,114.585273592
IT,iron_and_steel,9,0,21,114.585273592
IT,iron_and_steel,9,0,22,114.585273592
IT,iron_and_steel,9,0,23,112.429725964
IT,iron_and_steel,9,0,24,112.429725964
IT,iron_and_steel,9,1,1,112.429726453
IT,iron_and_steel,9,1,2,112.429726453
IT,iron_and_steel,9,1,3,112.429726453
IT,iron_and_steel,9,1,4,112.429726453
IT,iron_and_steel,9,1,5,112.429726453
IT,iron_and_steel,9,1,6,112.429726453
IT,iron_and_steel,9,1,7,114.707090459
IT,iron_and_steel,9,1,8,114.828906828
IT,iron_and_steel,9,1,9,114.991328653
IT,iron_and_steel,9,1,10,114.991328653
IT,iron_and_steel,9,1,11,114.991328653
IT,iron_and_steel,9,1,12,114.991328653
IT,iron_and_steel,9,1,13,114.991328653
IT,iron_and_steel,9,1,14,114.991328653
IT,iron_and_steel,9,1,15,114.828906828
IT,iron_and_steel,9,1,16,114.707090459
IT,iron_and_steel,9,1,17,114.585274091
IT,iron_and_steel,9,1,18,114.585274091
IT,iron_and_steel,9,1,19,114.585274091
IT,iron_and_steel,9,1,20,114.585274091
IT,iron_and_steel,9,1,21,114.585274091
IT,iron_and_steel,9,1,22,114.585274091
IT,iron_and_steel,9,1,23,112.429726453
IT,iron_and_steel,9,1,24,112.429726453
IT,iron_and_steel,9,2,1,111.559684173
IT,iron_and_steel,9,2,2,111.559684173
IT,iron_and_steel,9,2,3,111.559684173
IT,iron_and_steel,9,2,4,111.559684173
IT,iron_and_steel,9,2,5,111.559684173
IT,iron_and_steel,9,2,6,111.559684173
IT,iron_and_steel,9,2,7,113.8194247
IT,iron_and_steel,9,2,8,113.940298387
IT,iron_and_steel,9,2,9,114.10146330399999
IT,iron_and_steel,9,2,10,114.10146330399999
IT,iron_and_steel,9,2,11,114.10146330399999
IT,iron_and_steel,9,2,12,114.10146330399999
IT,iron_and_steel,9,2,13,114.10146330399999
IT,iron_and_steel,9,2,14,114.10146330399999
IT,iron_and_steel,9,2,15,113.940298387
IT,iron_and_steel,9,2,16,113.8194247
IT,iron_and_steel,9,2,17,113.69855101200001
IT,iron_and_steel,9,2,18,113.69855101200001
IT,iron_and_steel,9,2,19,113.69855101200001
IT,iron_and_steel,9,2,20,113.69855101200001
IT,iron_and_steel,9,2,21,113.69855101200001
IT,iron_and_steel,9,2,22,113.69855101200001
IT,iron_and_steel,9,2,23,111.559684173
IT,iron_and_steel,9,2,24,111.559684173
IT,iron_and_steel,10,0,1,111.943874175
IT,iron_and_steel,10,0,2,111.943874175
IT,iron_and_steel,10,0,3,111.943874175
IT,iron_and_steel,10,0,4,111.943874175
IT,iron_and_steel,10,0,5,111.943874175
IT,iron_and_steel,10,0,6,111.943874175
IT,iron_and_steel,10,0,7,114.211396812
IT,iron_and_steel,10,0,8,114.332686765
IT,iron_and_steel,10,0,9,114.494406702
IT,iron_and_steel,10,0,10,114.494406702
IT,iron_and_steel,10,0,11,114.494406702
IT,iron_and_steel,10,0,12,114.494406702
IT,iron_and_steel,10,0,13,114.494406702
IT,iron_and_steel,10,0,14,114.494406702
IT,iron_and_steel,10,0,15,114.332686765
IT,iron_and_steel,10,0,16,114.211396812
IT,iron_and_steel,10,0,17,114.090106859
IT,iron_and_steel,10,0,18,114.090106859
IT,iron_and_steel,10,0,19,114.090106859
IT,iron_and_steel,10,0,20,114.090106859
IT,iron_and_steel,10,0,21,114.090106859
IT,iron_and_steel,10,0,22,114.090106859
IT,iron_and_steel,10,0,23,111.943874175
IT,iron_and_steel,10,0,24,111.943874175
IT,iron_and_steel,10,1,1,113.308813808
IT,iron_and_steel,10,1,2,113.308813808
IT,iron_and_steel,10,1,3,113.308813808
IT,iron_and_steel,10,1,4,113.308813808
IT,iron_and_steel,10,1,5,113.308813808
IT,iron_and_steel,10,1,6,113.308813808
IT,iron_and_steel,10,1,7,115.60398451
IT,iron_and_steel,10,1,8,115.72675336
IT,iron_and_steel,10,1,9,115.89044516
IT,iron_and_steel,10,1,10,115.89044516
IT,iron_and_steel,10,1,11,115.89044516
IT,iron_and_steel,10,1,12,115.89044516
IT,iron_and_steel,10,1,13,115.89044516
IT,iron_and_steel,10,1,14,115.89044516
IT,iron_and_steel,10,1,15,115.72675336
IT,iron_and_steel,10,1,16,115.60398451
IT,iron_and_steel,10,1,17,115.481215659
IT,iron_and_steel,10,1,18,115.481215659
IT,iron_and_steel,10,1,19,115.481215659
IT,iron_and_steel,10,1,20,115.481215659
IT,iron_and_steel,10,1,21,115.481215659
IT,iron_and_steel,10,1,22,115.481215659
IT,iron_and_steel,10,1,23,113.308813808
IT,iron_and_steel,10,1,24,113.308813808
